id,created_at,proximity,distance,description,beacon_id,actual,rssi
5596,2024-05-22 07:28:26+00,Far,5.98,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5597,2024-05-22 07:28:27+00,Far,6.2,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5598,2024-05-22 07:28:28+00,Far,6.29,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5599,2024-05-22 07:28:29+00,Far,6.48,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
5600,2024-05-22 07:28:30+00,Far,6.85,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
5601,2024-05-22 07:28:31+00,Far,6.7,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
5602,2024-05-22 07:28:32+00,Far,6.28,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5603,2024-05-22 07:28:33+00,Far,5.96,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-71
5604,2024-05-22 07:28:34+00,Far,6.08,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
5605,2024-05-22 07:28:35+00,Far,6.38,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
5606,2024-05-22 07:28:36+00,Far,6.66,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
5607,2024-05-22 07:28:37+00,Far,7.02,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
5608,2024-05-22 07:28:38+00,Far,6.69,data-v2 GL - lt 4 free 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
5819,2024-05-22 07:58:28+00,Near,1.26,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-62
5820,2024-05-22 07:58:29+00,Near,1.27,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5821,2024-05-22 07:58:30+00,Near,1.17,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5822,2024-05-22 07:58:31+00,Near,1.21,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5823,2024-05-22 07:58:32+00,Near,1.32,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-63
5824,2024-05-22 07:58:33+00,Near,1.41,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-63
5825,2024-05-22 07:58:34+00,Near,1.37,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5826,2024-05-22 07:58:35+00,Near,1.18,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-58
5827,2024-05-22 07:58:36+00,Near,1.11,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5828,2024-05-22 07:58:37+00,Near,1.12,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5829,2024-05-22 07:58:38+00,Near,1.13,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5830,2024-05-22 07:58:39+00,Near,1.13,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5831,2024-05-22 07:58:40+00,Near,1.08,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5832,2024-05-22 07:58:41+00,Near,1.1,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5833,2024-05-22 07:58:42+00,Near,1.11,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5834,2024-05-22 07:58:43+00,Near,1.21,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-62
5835,2024-05-22 07:58:44+00,Near,1.23,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5836,2024-05-22 07:58:45+00,Near,1.2,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5837,2024-05-22 07:58:46+00,Near,1.18,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5838,2024-05-22 07:58:47+00,Near,0.58,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5839,2024-05-22 07:58:48+00,Near,0.35,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5840,2024-05-22 07:58:49+00,Near,0.53,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5841,2024-05-22 07:58:50+00,Near,0.78,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-64
5842,2024-05-22 07:58:51+00,Near,1.1,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-67
5843,2024-05-22 07:58:52+00,Near,1.37,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-66
5844,2024-05-22 07:58:53+00,Far,1.56,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-65
5845,2024-05-22 07:58:54+00,Far,1.75,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-66
5846,2024-05-22 07:58:55+00,Far,1.85,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-65
5847,2024-05-22 07:58:56+00,Far,1.86,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-64
5848,2024-05-22 07:58:57+00,Far,1.87,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-64
5849,2024-05-22 07:58:58+00,Far,2,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-66
5850,2024-05-22 07:58:59+00,Far,2.1,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-66
5851,2024-05-22 07:59:00+00,Near,2.04,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-64
5852,2024-05-22 07:59:01+00,Near,1.86,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-62
5853,2024-05-22 07:59:02+00,Near,1.8,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-63
5854,2024-05-22 07:59:03+00,Near,1.63,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-61
5855,2024-05-22 07:59:04+00,Near,1.46,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-60
5856,2024-05-22 07:59:05+00,Near,1.29,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5857,2024-05-22 07:59:06+00,Near,1.19,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-59
5858,2024-05-22 07:59:07+00,Near,1.02,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-57
5859,2024-05-22 07:59:08+00,Near,0.83,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-55
5860,2024-05-22 07:59:09+00,Near,0.61,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-52
5861,2024-05-22 07:59:10+00,Near,0.45,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5862,2024-05-22 07:59:11+00,Near,0.38,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5863,2024-05-22 07:59:12+00,Near,0.37,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5864,2024-05-22 07:59:13+00,Near,0.36,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5865,2024-05-22 07:59:14+00,Near,0.36,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5866,2024-05-22 07:59:15+00,Near,0.41,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-53
5867,2024-05-22 07:59:16+00,Near,0.5,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-56
5868,2024-05-22 07:59:17+00,Near,0.6,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-57
5869,2024-05-22 07:59:35+00,Near,1.17,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-61
5870,2024-05-22 07:59:36+00,Near,1.25,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
5871,2024-05-22 07:59:37+00,Near,1.31,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
5872,2024-05-22 07:59:38+00,Near,1.36,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
5873,2024-05-22 07:59:39+00,Near,1.28,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-60
5874,2024-05-22 07:59:40+00,Near,1.18,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-59
5875,2024-05-22 07:59:41+00,Near,1.21,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-61
5876,2024-05-22 07:59:42+00,Near,1.28,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
5877,2024-05-22 07:59:43+00,Near,1.29,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-61
5878,2024-05-22 07:59:44+00,Immediate,1.34,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
5879,2024-05-22 07:59:45+00,Near,1.37,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
5880,2024-05-22 07:59:46+00,Near,1.45,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5881,2024-05-22 07:59:47+00,Near,1.4,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-61
5882,2024-05-22 07:59:48+00,Near,1.31,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-60
5883,2024-05-22 07:59:49+00,Near,1.25,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-60
5884,2024-05-22 07:59:50+00,Near,1.16,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-59
5885,2024-05-22 07:59:51+00,Near,1.15,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-60
5886,2024-05-22 07:59:52+00,Near,1.19,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-61
5887,2024-05-22 07:59:53+00,Near,1.35,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5888,2024-05-22 07:59:54+00,Near,1.53,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-65
5889,2024-05-22 07:59:55+00,Far,1.77,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-67
5890,2024-05-22 07:59:56+00,Far,1.92,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-66
5891,2024-05-22 07:59:57+00,Far,1.98,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-65
5892,2024-05-22 07:59:58+00,Far,1.81,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
5893,2024-05-22 07:59:59+00,Far,1.56,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-60
5894,2024-05-22 08:00:00+00,Far,1.42,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-60
5895,2024-05-22 08:00:01+00,Far,1.38,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-61
5896,2024-05-22 08:00:02+00,Far,1.45,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5897,2024-05-22 08:00:03+00,Far,1.51,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5898,2024-05-22 08:00:04+00,Far,1.55,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5899,2024-05-22 08:00:05+00,Far,1.58,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5900,2024-05-22 08:00:06+00,Far,1.55,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
5901,2024-05-22 08:00:07+00,Far,1.47,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-61
5902,2024-05-22 08:00:08+00,Near,1.52,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5903,2024-05-22 08:00:09+00,Near,1.61,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5904,2024-05-22 08:00:10+00,Near,1.57,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-62
5905,2024-05-22 08:00:11+00,Near,1.65,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5906,2024-05-22 08:00:12+00,Near,1.71,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5907,2024-05-22 08:00:13+00,Far,1.76,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5908,2024-05-22 08:00:14+00,Far,1.79,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5909,2024-05-22 08:00:15+00,Far,1.88,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-65
5910,2024-05-22 08:00:16+00,Near,1.95,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-65
5911,2024-05-22 08:00:17+00,Near,1.93,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5912,2024-05-22 08:00:18+00,Near,1.86,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5913,2024-05-22 08:00:19+00,Near,1.87,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5914,2024-05-22 08:00:20+00,Near,1.93,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-65
5915,2024-05-22 08:00:21+00,Near,2.05,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-66
5916,2024-05-22 08:00:22+00,Near,2,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5917,2024-05-22 08:00:23+00,Near,1.91,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-63
5918,2024-05-22 08:00:24+00,Near,1.9,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,2,-64
5919,2024-05-22 08:00:32+00,Far,2.09,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-63
5920,2024-05-22 08:00:33+00,Far,1.96,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-63
5921,2024-05-22 08:00:34+00,Far,2.01,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5922,2024-05-22 08:00:35+00,Far,2.16,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-67
5923,2024-05-22 08:00:36+00,Far,2.16,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5924,2024-05-22 08:00:37+00,Near,2.16,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5925,2024-05-22 08:00:38+00,Near,2.16,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5926,2024-05-22 08:00:39+00,Near,2.16,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5927,2024-05-22 08:00:40+00,Far,2.28,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-67
5928,2024-05-22 08:00:41+00,Far,2.39,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-67
5929,2024-05-22 08:00:42+00,Far,2.4,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-66
5930,2024-05-22 08:00:43+00,Far,2.41,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-66
5931,2024-05-22 08:00:44+00,Far,2.35,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5932,2024-05-22 08:00:45+00,Far,2.56,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-69
5933,2024-05-22 08:00:46+00,Far,2.53,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-66
5934,2024-05-22 08:00:47+00,Far,2.43,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5935,2024-05-22 08:00:48+00,Far,2.36,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5936,2024-05-22 08:00:49+00,Far,2.38,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-66
5937,2024-05-22 08:00:50+00,Far,2.46,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-67
5938,2024-05-22 08:00:51+00,Far,2.46,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-66
5939,2024-05-22 08:00:52+00,Far,2.38,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5940,2024-05-22 08:00:53+00,Far,2.53,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-68
5941,2024-05-22 08:00:54+00,Far,2.78,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-70
5942,2024-05-22 08:00:55+00,Far,3.11,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-72
5943,2024-05-22 08:00:56+00,Far,3.42,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-72
5944,2024-05-22 08:00:57+00,Far,3.55,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-70
5945,2024-05-22 08:00:58+00,Far,3.35,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-67
5946,2024-05-22 08:00:59+00,Far,3.12,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-66
5947,2024-05-22 08:01:00+00,Far,2.85,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-65
5948,2024-05-22 08:01:01+00,Far,2.75,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-66
5949,2024-05-22 08:01:02+00,Far,2.68,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-66
5950,2024-05-22 08:01:03+00,Far,2.7,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-67
5951,2024-05-22 08:01:04+00,Far,2.86,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-69
5952,2024-05-22 08:01:05+00,Far,3.12,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-71
5953,2024-05-22 08:01:06+00,Far,3.29,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-70
5954,2024-05-22 08:01:07+00,Far,3.51,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-71
5955,2024-05-22 08:01:08+00,Far,3.61,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-70
5956,2024-05-22 08:01:09+00,Far,3.93,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-73
5957,2024-05-22 08:01:10+00,Far,4.06,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-71
5958,2024-05-22 08:01:11+00,Far,3.84,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-68
5959,2024-05-22 08:01:12+00,Far,3.69,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-68
5960,2024-05-22 08:01:13+00,Far,3.57,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-68
5961,2024-05-22 08:01:14+00,Far,3.49,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-68
5962,2024-05-22 08:01:15+00,Far,3.42,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-68
5963,2024-05-22 08:01:16+00,Far,3.45,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-69
5964,2024-05-22 08:01:17+00,Far,3.39,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-68
5965,2024-05-22 08:01:18+00,Far,3.34,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-68
5966,2024-05-22 08:01:19+00,Far,3.39,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-69
5967,2024-05-22 08:01:20+00,Far,2.15,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-58
5968,2024-05-22 08:01:23+00,Near,1.47,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,3,-60
5969,2024-05-22 08:01:55+00,Far,6.19,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-78
5970,2024-05-22 08:01:56+00,Far,6.63,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-77
5971,2024-05-22 08:01:57+00,Far,7.13,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-78
5972,2024-05-22 08:01:58+00,Far,7.47,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-77
5973,2024-05-22 08:01:59+00,Far,7.89,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-78
5974,2024-05-22 08:02:00+00,Far,8.15,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-77
5975,2024-05-22 08:02:01+00,Far,8.62,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-79
5976,2024-05-22 08:02:02+00,Far,8.64,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-76
5977,2024-05-22 08:02:03+00,Far,8.5,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
5978,2024-05-22 08:02:04+00,Far,8.69,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-77
5979,2024-05-22 08:02:05+00,Far,8.84,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-77
5980,2024-05-22 08:02:06+00,Far,8.5,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
5981,2024-05-22 08:02:07+00,Far,8.39,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
5982,2024-05-22 08:02:08+00,Far,8.58,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-77
5983,2024-05-22 08:02:09+00,Far,8.45,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
5984,2024-05-22 08:02:10+00,Far,8.19,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
5985,2024-05-22 08:02:11+00,Far,7.97,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
5986,2024-05-22 08:02:12+00,Far,7.46,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-72
5987,2024-05-22 08:02:13+00,Far,7.36,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
5988,2024-05-22 08:02:14+00,Far,7.28,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
5989,2024-05-22 08:02:15+00,Far,7.46,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-76
5990,2024-05-22 08:02:16+00,Far,7.62,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-76
5991,2024-05-22 08:02:17+00,Far,7.64,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
5992,2024-05-22 08:02:18+00,Far,7.65,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
5993,2024-05-22 08:02:19+00,Far,7.67,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
5994,2024-05-22 08:02:20+00,Far,7.81,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-76
5995,2024-05-22 08:02:21+00,Far,8.05,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-77
5996,2024-05-22 08:02:22+00,Far,8.15,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-76
5997,2024-05-22 08:02:23+00,Far,7.93,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
5998,2024-05-22 08:02:24+00,Far,7.76,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
5999,2024-05-22 08:02:25+00,Far,7.61,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
6000,2024-05-22 08:02:26+00,Far,7.49,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
6001,2024-05-22 08:02:27+00,Far,7.52,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
6002,2024-05-22 08:02:28+00,Far,7.55,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
6003,2024-05-22 08:02:29+00,Far,7.44,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
